week,indicator,inc,inc_low,inc_up,inc100,inc100_low,inc100_up,geo_insee,geo_name
200340,3,2465,394,4536,46,8,84,75,NOUVELLE-AQUITAINE
200340,3,1415,0,2832,20,0,40,84,AUVERGNE-RHONE-ALPES
200340,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200340,3,0,0,0,0,0,0,53,BRETAGNE
200340,3,22,0,137,1,0,6,24,CENTRE-VAL-DE-LOIRE
200340,3,0,,,0,,,94,CORSE
200340,3,2997,0,6164,27,0,55,11,ILE-DE-FRANCE
200340,3,14308,0,30499,282,0,601,76,OCCITANIE
200340,3,10486,1601,19371,178,27,329,32,HAUTS-DE-FRANCE
200340,3,597,0,1596,18,0,49,28,NORMANDIE
200340,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200340,3,2216,86,4346,48,2,94,93,PROVENCE-ALPES-COTE-D-AZUR
200339,3,2229,731,3727,41,13,69,44,GRAND EST
200339,3,3591,911,6271,66,16,116,75,NOUVELLE-AQUITAINE
200339,3,8667,4420,12914,121,62,180,84,AUVERGNE-RHONE-ALPES
200339,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200339,3,0,0,0,0,0,0,53,BRETAGNE
200339,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200339,3,0,,,0,,,94,CORSE
200339,3,7244,2091,12397,65,19,111,11,ILE-DE-FRANCE
200339,3,0,0,0,0,0,0,76,OCCITANIE
200339,3,4031,17,8045,68,0,136,32,HAUTS-DE-FRANCE
200339,3,0,0,0,0,0,0,28,NORMANDIE
200339,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200339,3,342,0,1163,7,0,25,93,PROVENCE-ALPES-COTE-D-AZUR
200338,3,1604,341,2867,29,6,52,44,GRAND EST
200338,3,1987,235,3739,37,5,69,75,NOUVELLE-AQUITAINE
200338,3,8568,3968,13168,120,56,184,84,AUVERGNE-RHONE-ALPES
200338,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200338,3,0,0,0,0,0,0,53,BRETAGNE
200338,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200338,3,0,,,0,,,94,CORSE
200338,3,2327,0,5450,21,0,49,11,ILE-DE-FRANCE
200338,3,0,0,0,0,0,0,76,OCCITANIE
200338,3,529,0,1932,9,0,33,32,HAUTS-DE-FRANCE
200338,3,0,0,0,0,0,0,28,NORMANDIE
200338,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200338,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
200337,3,304,0,904,6,0,17,44,GRAND EST
200337,3,845,0,2245,16,0,42,75,NOUVELLE-AQUITAINE
200337,3,7949,3600,12298,111,50,172,84,AUVERGNE-RHONE-ALPES
200337,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200337,3,0,0,0,0,0,0,53,BRETAGNE
200337,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200337,3,0,,,0,,,94,CORSE
200337,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
200337,3,0,0,0,0,0,0,76,OCCITANIE
200337,3,8619,0,17616,146,0,299,32,HAUTS-DE-FRANCE
200337,3,58,0,255,2,0,8,28,NORMANDIE
200337,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200337,3,326,0,1170,7,0,25,93,PROVENCE-ALPES-COTE-D-AZUR
200336,3,44,0,317,1,0,6,44,GRAND EST
200336,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
200336,3,4164,1360,6968,58,19,97,84,AUVERGNE-RHONE-ALPES
200336,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200336,3,0,0,0,0,0,0,53,BRETAGNE
200336,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200336,3,0,,,0,,,94,CORSE
200336,3,270,0,841,2,0,7,11,ILE-DE-FRANCE
200336,3,0,0,0,0,0,0,76,OCCITANIE
200336,3,7983,0,24586,135,0,417,32,HAUTS-DE-FRANCE
200336,3,131,0,445,4,0,14,28,NORMANDIE
200336,3,0,,,0,,,52,PAYS-DE-LA-LOIRE
200336,3,813,0,2147,18,0,47,93,PROVENCE-ALPES-COTE-D-AZUR
200335,3,0,0,0,0,0,0,44,GRAND EST
200335,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
200335,3,1628,0,3669,23,0,52,84,AUVERGNE-RHONE-ALPES
200335,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200335,3,0,0,0,0,0,0,53,BRETAGNE
200335,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200335,3,0,,,0,,,94,CORSE
200335,3,40,0,245,0,0,2,11,ILE-DE-FRANCE
200335,3,0,0,0,0,0,0,76,OCCITANIE
200335,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
200335,3,0,0,0,0,0,0,28,NORMANDIE
200335,3,0,,,0,,,52,PAYS-DE-LA-LOIRE
200335,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
200334,3,0,0,0,0,0,0,44,GRAND EST
200334,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
200334,3,1510,0,3368,21,0,47,84,AUVERGNE-RHONE-ALPES
200334,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200334,3,0,0,0,0,0,0,53,BRETAGNE
200334,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200334,3,0,,,0,,,94,CORSE
200334,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
200334,3,0,0,0,0,0,0,76,OCCITANIE
200334,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
200334,3,0,0,0,0,0,0,28,NORMANDIE
200334,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200334,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
200333,3,138,0,643,3,0,12,44,GRAND EST
200333,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
200333,3,848,0,2321,12,0,33,84,AUVERGNE-RHONE-ALPES
200333,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200333,3,0,0,0,0,0,0,53,BRETAGNE
200333,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200333,3,0,,,0,,,94,CORSE
200333,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
200333,3,0,0,0,0,0,0,76,OCCITANIE
200333,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
200333,3,0,0,0,0,0,0,28,NORMANDIE
200333,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200333,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
200332,3,263,0,872,5,0,16,44,GRAND EST
200332,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
200332,3,281,0,1003,4,0,14,84,AUVERGNE-RHONE-ALPES
200332,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200332,3,0,0,0,0,0,0,53,BRETAGNE
200332,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200332,3,0,,,0,,,94,CORSE
200332,3,86,0,401,1,0,4,11,ILE-DE-FRANCE
200332,3,0,0,0,0,0,0,76,OCCITANIE
200332,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
200332,3,0,0,0,0,0,0,28,NORMANDIE
200332,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200332,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
200331,3,0,0,0,0,0,0,44,GRAND EST
200331,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
200331,3,651,0,1616,9,0,22,84,AUVERGNE-RHONE-ALPES
200331,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200331,3,0,0,0,0,0,0,53,BRETAGNE
200331,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200331,3,0,,,0,,,94,CORSE
200331,3,565,0,1411,5,0,13,11,ILE-DE-FRANCE
200331,3,0,0,0,0,0,0,76,OCCITANIE
200331,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
200331,3,0,0,0,0,0,0,28,NORMANDIE
200331,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200331,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
200330,3,184,0,693,3,0,12,44,GRAND EST
200330,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
200330,3,2003,0,4176,28,0,58,84,AUVERGNE-RHONE-ALPES
200330,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200330,3,0,0,0,0,0,0,53,BRETAGNE
200330,3,0,,,0,,,24,CENTRE-VAL-DE-LOIRE
200330,3,0,,,0,,,94,CORSE
200330,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
200330,3,0,0,0,0,0,0,76,OCCITANIE
200330,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
200330,3,0,0,0,0,0,0,28,NORMANDIE
200330,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200330,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
200329,3,1080,0,2373,20,0,44,44,GRAND EST
200329,3,500,0,1480,9,0,27,75,NOUVELLE-AQUITAINE
200329,3,2098,24,4172,29,0,58,84,AUVERGNE-RHONE-ALPES
200329,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200329,3,0,0,0,0,0,0,53,BRETAGNE
200329,3,0,,,0,,,24,CENTRE-VAL-DE-LOIRE
200329,3,0,,,0,,,94,CORSE
200329,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
200329,3,0,0,0,0,0,0,76,OCCITANIE
200329,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
200329,3,0,0,0,0,0,0,28,NORMANDIE
200329,3,0,,,0,,,52,PAYS-DE-LA-LOIRE
200329,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
200328,3,260,0,829,5,0,15,44,GRAND EST
200328,3,576,0,1304,11,0,24,75,NOUVELLE-AQUITAINE
200328,3,917,0,2384,13,0,33,84,AUVERGNE-RHONE-ALPES
200328,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200328,3,0,0,0,0,0,0,53,BRETAGNE
200328,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200328,3,0,,,0,,,94,CORSE
200328,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
200328,3,0,0,0,0,0,0,76,OCCITANIE
200328,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
200328,3,0,0,0,0,0,0,28,NORMANDIE
200328,3,0,,,0,,,52,PAYS-DE-LA-LOIRE
200328,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
200327,3,734,0,1970,13,0,36,44,GRAND EST
200327,3,550,0,1416,10,0,26,75,NOUVELLE-AQUITAINE
200327,3,374,0,1300,5,0,18,84,AUVERGNE-RHONE-ALPES
200327,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200327,3,0,0,0,0,0,0,53,BRETAGNE
200327,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200327,3,0,,,0,,,94,CORSE
200327,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
200327,3,0,0,0,0,0,0,76,OCCITANIE
200327,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
200327,3,0,0,0,0,0,0,28,NORMANDIE
200327,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200327,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
200326,3,1226,0,2496,23,0,46,44,GRAND EST
200326,3,160,0,456,3,0,8,75,NOUVELLE-AQUITAINE
200326,3,1021,0,2318,14,0,32,84,AUVERGNE-RHONE-ALPES
200326,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200326,3,0,0,0,0,0,0,53,BRETAGNE
200326,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200326,3,0,,,0,,,94,CORSE
200326,3,391,0,941,3,0,8,11,ILE-DE-FRANCE
200326,3,0,0,0,0,0,0,76,OCCITANIE
200326,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
200326,3,0,0,0,0,0,0,28,NORMANDIE
200326,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200326,3,192,0,807,4,0,17,93,PROVENCE-ALPES-COTE-D-AZUR
200325,3,398,0,1174,7,0,21,44,GRAND EST
200325,3,188,0,510,3,0,9,75,NOUVELLE-AQUITAINE
200325,3,655,0,1939,9,0,27,84,AUVERGNE-RHONE-ALPES
200325,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200325,3,0,0,0,0,0,0,53,BRETAGNE
200325,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200325,3,0,,,0,,,94,CORSE
200325,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
200325,3,0,0,0,0,0,0,76,OCCITANIE
200325,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
200325,3,0,0,0,0,0,0,28,NORMANDIE
200325,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200325,3,320,0,1114,7,0,24,93,PROVENCE-ALPES-COTE-D-AZUR
200324,3,838,0,1954,15,0,36,44,GRAND EST
200324,3,222,0,636,4,0,12,75,NOUVELLE-AQUITAINE
200324,3,595,0,1587,8,0,22,84,AUVERGNE-RHONE-ALPES
200324,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200324,3,0,0,0,0,0,0,53,BRETAGNE
200324,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200324,3,0,,,0,,,94,CORSE
200324,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
200324,3,0,0,0,0,0,0,76,OCCITANIE
200324,3,1842,0,5452,31,0,92,32,HAUTS-DE-FRANCE
200324,3,0,0,0,0,0,0,28,NORMANDIE
200324,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200324,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
200323,3,445,0,1133,8,0,21,44,GRAND EST
200323,3,1492,0,3311,28,0,62,75,NOUVELLE-AQUITAINE
200323,3,1380,0,3139,19,0,44,84,AUVERGNE-RHONE-ALPES
200323,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200323,3,0,0,0,0,0,0,53,BRETAGNE
200323,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200323,3,0,,,0,,,94,CORSE
200323,3,226,0,670,2,0,6,11,ILE-DE-FRANCE
200323,3,0,0,0,0,0,0,76,OCCITANIE
200323,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
200323,3,0,0,0,0,0,0,28,NORMANDIE
200323,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200323,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
200322,3,460,0,1447,8,0,26,44,GRAND EST
200322,3,132,0,614,2,0,11,75,NOUVELLE-AQUITAINE
200322,3,749,0,2024,10,0,28,84,AUVERGNE-RHONE-ALPES
200322,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200322,3,0,0,0,0,0,0,53,BRETAGNE
200322,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200322,3,0,,,0,,,94,CORSE
200322,3,222,0,619,2,0,6,11,ILE-DE-FRANCE
200322,3,0,0,0,0,0,0,76,OCCITANIE
200322,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
200322,3,0,0,0,0,0,0,28,NORMANDIE
200322,3,548,0,1707,16,0,51,52,PAYS-DE-LA-LOIRE
200322,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
200321,3,1116,0,2360,21,0,44,44,GRAND EST
200321,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
200321,3,1261,34,2488,18,1,35,84,AUVERGNE-RHONE-ALPES
200321,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200321,3,0,0,0,0,0,0,53,BRETAGNE
200321,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200321,3,0,,,0,,,94,CORSE
200321,3,1313,1,2625,12,0,24,11,ILE-DE-FRANCE
200321,3,0,0,0,0,0,0,76,OCCITANIE
200321,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
200321,3,0,0,0,0,0,0,28,NORMANDIE
200321,3,53,0,327,2,0,10,52,PAYS-DE-LA-LOIRE
200321,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
200320,3,1372,20,2724,25,0,50,44,GRAND EST
200320,3,1449,0,3089,27,0,57,75,NOUVELLE-AQUITAINE
200320,3,2120,208,4032,30,3,57,84,AUVERGNE-RHONE-ALPES
200320,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200320,3,141,0,621,5,0,21,53,BRETAGNE
200320,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200320,3,0,,,0,,,94,CORSE
200320,3,694,0,1622,6,0,14,11,ILE-DE-FRANCE
200320,3,0,0,0,0,0,0,76,OCCITANIE
200320,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
200320,3,0,0,0,0,0,0,28,NORMANDIE
200320,3,500,0,1480,15,0,44,52,PAYS-DE-LA-LOIRE
200320,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
200319,3,1274,0,2817,23,0,51,44,GRAND EST
200319,3,1007,0,2519,19,0,47,75,NOUVELLE-AQUITAINE
200319,3,0,0,0,0,0,0,84,AUVERGNE-RHONE-ALPES
200319,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200319,3,347,0,1077,12,0,36,53,BRETAGNE
200319,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200319,3,0,,,0,,,94,CORSE
200319,3,6062,1009,11115,54,9,99,11,ILE-DE-FRANCE
200319,3,0,0,0,0,0,0,76,OCCITANIE
200319,3,658,0,1947,11,0,33,32,HAUTS-DE-FRANCE
200319,3,48,0,192,1,0,5,28,NORMANDIE
200319,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200319,3,330,0,1135,7,0,24,93,PROVENCE-ALPES-COTE-D-AZUR
200318,3,1336,0,2954,25,0,55,44,GRAND EST
200318,3,1537,0,3250,28,0,60,75,NOUVELLE-AQUITAINE
200318,3,1489,172,2806,21,3,39,84,AUVERGNE-RHONE-ALPES
200318,3,589,0,1404,21,0,51,27,BOURGOGNE-FRANCHE-COMTE
200318,3,613,0,1469,21,0,50,53,BRETAGNE
200318,3,17,0,118,1,0,5,24,CENTRE-VAL-DE-LOIRE
200318,3,0,,,0,,,94,CORSE
200318,3,347,0,1132,3,0,10,11,ILE-DE-FRANCE
200318,3,0,0,0,0,0,0,76,OCCITANIE
200318,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
200318,3,112,0,332,3,0,10,28,NORMANDIE
200318,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200318,3,1618,0,3403,35,0,73,93,PROVENCE-ALPES-COTE-D-AZUR
200317,3,6103,3389,8817,112,62,162,44,GRAND EST
200317,3,218,0,710,4,0,13,75,NOUVELLE-AQUITAINE
200317,3,18184,11914,24454,254,166,342,84,AUVERGNE-RHONE-ALPES
200317,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200317,3,3571,1454,5688,120,49,191,53,BRETAGNE
200317,3,120,0,388,5,0,16,24,CENTRE-VAL-DE-LOIRE
200317,3,0,,,0,,,94,CORSE
200317,3,4410,116,8704,39,1,77,11,ILE-DE-FRANCE
200317,3,0,0,0,0,0,0,76,OCCITANIE
200317,3,1709,0,4299,29,0,73,32,HAUTS-DE-FRANCE
200317,3,778,0,1627,24,0,50,28,NORMANDIE
200317,3,1968,0,4695,59,0,141,52,PAYS-DE-LA-LOIRE
200317,3,231,0,905,5,0,20,93,PROVENCE-ALPES-COTE-D-AZUR
200316,3,2699,951,4447,50,18,82,44,GRAND EST
200316,3,936,0,1953,17,0,36,75,NOUVELLE-AQUITAINE
200316,3,18760,12134,25386,262,169,355,84,AUVERGNE-RHONE-ALPES
200316,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
200316,3,7359,4180,10538,246,140,352,53,BRETAGNE
200316,3,173,0,494,7,0,20,24,CENTRE-VAL-DE-LOIRE
200316,3,0,,,0,,,94,CORSE
200316,3,1353,278,2428,12,2,22,11,ILE-DE-FRANCE
200316,3,0,0,0,0,0,0,76,OCCITANIE
200316,3,3352,501,6203,57,9,105,32,HAUTS-DE-FRANCE
200316,3,6045,196,11894,187,6,368,28,NORMANDIE
200316,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200316,3,843,0,2423,18,0,52,93,PROVENCE-ALPES-COTE-D-AZUR
200315,3,6633,3728,9538,122,69,175,44,GRAND EST
200315,3,5550,2090,9010,103,39,167,75,NOUVELLE-AQUITAINE
200315,3,16966,11767,22165,237,164,310,84,AUVERGNE-RHONE-ALPES
200315,3,2058,411,3705,75,15,135,27,BOURGOGNE-FRANCHE-COMTE
200315,3,3004,1236,4772,101,42,160,53,BRETAGNE
200315,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200315,3,0,,,0,,,94,CORSE
200315,3,1980,613,3347,18,6,30,11,ILE-DE-FRANCE
200315,3,1591,0,3391,31,0,66,76,OCCITANIE
200315,3,3617,401,6833,61,6,116,32,HAUTS-DE-FRANCE
200315,3,3892,38,7746,120,1,239,28,NORMANDIE
200315,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200315,3,5869,691,11047,127,15,239,93,PROVENCE-ALPES-COTE-D-AZUR
200314,3,4787,2607,6967,88,48,128,44,GRAND EST
200314,3,5959,1171,10747,110,21,199,75,NOUVELLE-AQUITAINE
200314,3,9102,5246,12958,127,73,181,84,AUVERGNE-RHONE-ALPES
200314,3,95,0,510,3,0,18,27,BOURGOGNE-FRANCHE-COMTE
200314,3,1876,449,3303,63,15,111,53,BRETAGNE
200314,3,1272,321,2223,51,13,89,24,CENTRE-VAL-DE-LOIRE
200314,3,0,,,0,,,94,CORSE
200314,3,15951,9278,22624,142,82,202,11,ILE-DE-FRANCE
200314,3,4769,0,11379,94,0,224,76,OCCITANIE
200314,3,4302,626,7978,73,11,135,32,HAUTS-DE-FRANCE
200314,3,2222,0,7474,69,0,231,28,NORMANDIE
200314,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200314,3,4285,409,8161,92,8,176,93,PROVENCE-ALPES-COTE-D-AZUR
200313,3,14626,8539,20713,269,157,381,44,GRAND EST
200313,3,3781,206,7356,70,4,136,75,NOUVELLE-AQUITAINE
200313,3,4696,2461,6931,66,35,97,84,AUVERGNE-RHONE-ALPES
200313,3,2428,639,4217,89,24,154,27,BOURGOGNE-FRANCHE-COMTE
200313,3,3104,1162,5046,104,39,169,53,BRETAGNE
200313,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
200313,3,0,,,0,,,94,CORSE
200313,3,10970,7254,14686,98,65,131,11,ILE-DE-FRANCE
200313,3,1078,0,3045,21,0,60,76,OCCITANIE
200313,3,4977,0,11145,84,0,189,32,HAUTS-DE-FRANCE
200313,3,513,130,896,16,4,28,28,NORMANDIE
200313,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
200313,3,3006,458,5554,65,10,120,93,PROVENCE-ALPES-COTE-D-AZUR
200312,3,12341,7311,17371,227,135,319,44,GRAND EST
200312,3,4384,1850,6918,81,34,128,75,NOUVELLE-AQUITAINE
200312,3,9448,5586,13310,132,78,186,84,AUVERGNE-RHONE-ALPES
200312,3,6396,3378,9414,233,123,343,27,BOURGOGNE-FRANCHE-COMTE
200312,3,1656,195,3117,55,6,104,53,BRETAGNE
200312,3,266,0,664,11,0,27,24,CENTRE-VAL-DE-LOIRE
200312,3,0,,,0,,,94,CORSE
200312,3,7021,4737,9305,63,43,83,11,ILE-DE-FRANCE
200312,3,2416,0,5236,48,0,103,76,OCCITANIE
200312,3,2621,0,8119,44,0,137,32,HAUTS-DE-FRANCE
200312,3,665,36,1294,21,2,40,28,NORMANDIE
200312,3,1460,0,3225,44,0,97,52,PAYS-DE-LA-LOIRE
200312,3,8982,4407,13557,194,95,293,93,PROVENCE-ALPES-COTE-D-AZUR
200311,3,12444,7640,17248,229,141,317,44,GRAND EST
200311,3,5978,2814,9142,111,52,170,75,NOUVELLE-AQUITAINE
200311,3,10588,5934,15242,148,83,213,84,AUVERGNE-RHONE-ALPES
200311,3,4713,2065,7361,172,75,269,27,BOURGOGNE-FRANCHE-COMTE
200311,3,822,0,2163,28,0,73,53,BRETAGNE
200311,3,861,154,1568,35,6,64,24,CENTRE-VAL-DE-LOIRE
200311,3,0,,,0,,,94,CORSE
200311,3,9319,6509,12129,83,58,108,11,ILE-DE-FRANCE
200311,3,4024,721,7327,79,14,144,76,OCCITANIE
200311,3,2029,0,6262,34,0,106,32,HAUTS-DE-FRANCE
200311,3,1443,0,3334,45,0,103,28,NORMANDIE
200311,3,3837,1195,6479,115,36,194,52,PAYS-DE-LA-LOIRE
200311,3,7556,3313,11799,163,72,254,93,PROVENCE-ALPES-COTE-D-AZUR
200310,3,12472,8875,16069,229,163,295,44,GRAND EST
200310,3,9111,4403,13819,168,81,255,75,NOUVELLE-AQUITAINE
200310,3,17040,11511,22569,238,161,315,84,AUVERGNE-RHONE-ALPES
200310,3,4739,571,8907,173,21,325,27,BOURGOGNE-FRANCHE-COMTE
200310,3,5768,1923,9613,193,64,322,53,BRETAGNE
200310,3,4244,0,11078,172,0,448,24,CENTRE-VAL-DE-LOIRE
200310,3,0,,,0,,,94,CORSE
200310,3,8163,4708,11618,73,42,104,11,ILE-DE-FRANCE
200310,3,2157,154,4160,42,3,81,76,OCCITANIE
200310,3,3063,90,6036,52,2,102,32,HAUTS-DE-FRANCE
200310,3,2320,813,3827,72,25,119,28,NORMANDIE
200310,3,7134,3505,10763,215,106,324,52,PAYS-DE-LA-LOIRE
200310,3,14483,9147,19819,312,197,427,93,PROVENCE-ALPES-COTE-D-AZUR
200309,3,17209,12644,21774,316,232,400,44,GRAND EST
200309,3,10675,5483,15867,197,101,293,75,NOUVELLE-AQUITAINE
200309,3,16324,11847,20801,228,165,291,84,AUVERGNE-RHONE-ALPES
200309,3,2169,223,4115,79,8,150,27,BOURGOGNE-FRANCHE-COMTE
200309,3,15182,9028,21336,508,302,714,53,BRETAGNE
200309,3,1324,412,2236,54,17,91,24,CENTRE-VAL-DE-LOIRE
200309,3,0,,,0,,,94,CORSE
200309,3,11338,6870,15806,101,61,141,11,ILE-DE-FRANCE
200309,3,13642,6254,21030,268,123,413,76,OCCITANIE
200309,3,8844,3356,14332,150,57,243,32,HAUTS-DE-FRANCE
200309,3,12362,735,23989,382,23,741,28,NORMANDIE
200309,3,7252,3542,10962,218,106,330,52,PAYS-DE-LA-LOIRE
200309,3,13596,8214,18978,293,177,409,93,PROVENCE-ALPES-COTE-D-AZUR
200308,3,12909,8746,17072,237,160,314,44,GRAND EST
200308,3,16895,12065,21725,312,223,401,75,NOUVELLE-AQUITAINE
200308,3,29314,22190,36438,410,310,510,84,AUVERGNE-RHONE-ALPES
200308,3,3234,1170,5298,118,43,193,27,BOURGOGNE-FRANCHE-COMTE
200308,3,7794,4768,10820,261,160,362,53,BRETAGNE
